FireplaceQu,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,Functional,GarageFinish,GarageQual,GarageCond,PavedDrive,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
2.0,3.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,200,20,rl,76,9591,no_alley_access,lvl,inside,nridght,norm,1fam,1story,2004,2005,hip,vinylsd,vinylsd,brkface,262,pconc,glq,1088,unf,0,625,1713,gasa,y,sbrkr,1713,0,0,1713,1,0,2,0,3,1,7,1,attchd,2004.0,3,856,0,26,0,0,170,0,no_fence,none,0,1,2009,wd,normal,274900.0,-93.65472412109375,42.060577392578125,338821.5
5.0,3.0,1.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,7.0,3.0,5.0,5.0,2.0,1623,20,rl,76,9892,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1994,1995,hip,vinylsd,vinylsd,none,0,pconc,glq,1341,lwq,284,54,1679,gasa,y,sbrkr,1803,0,0,1803,1,1,2,1,3,1,6,2,attchd,1994.0,2,482,129,64,222,0,0,0,gdwo,none,0,2,2010,wd,normal,,-93.60000610351562,41.98984909057617,129700.0
3.0,0.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1720,20,rl,76,10141,no_alley_access,lvl,inside,sawyerw,norm,1fam,1story,2004,2004,gable,vinylsd,vinylsd,brkface,264,pconc,blq,516,rec,774,222,1512,gasa,y,sbrkr,1512,0,0,1512,0,0,2,0,3,1,6,0,attchd,2004.0,3,845,210,36,0,0,0,0,no_fence,none,0,1,2009,wd,normal,,-93.6915054321289,42.0360107421875,184900.0
2.0,3.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,7.0,0.0,5.0,5.0,2.0,2339,20,rl,76,10612,no_alley_access,lvl,inside,somerst,norm,1fam,1story,2006,2006,gable,vinylsd,vinylsd,brkface,248,pconc,glq,28,unf,0,1496,1524,gasa,y,sbrkr,1534,0,0,1534,0,0,2,0,3,1,7,1,attchd,2006.0,2,484,168,46,0,0,0,0,no_fence,none,0,1,2007,wd,family,,-93.64225769042969,42.05441665649414,229000.0
2.0,0.0,0.0,6.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,2074,20,rl,76,11355,no_alley_access,lvl,corner,names,norm,1fam,1story,1958,2001,gable,hdboard,hdboard,brkface,125,cblock,blq,637,unf,0,675,1312,gasa,y,sbrkr,1312,0,0,1312,0,0,1,1,3,1,6,1,attchd,1958.0,2,495,0,304,144,0,0,0,mnprv,othr,6500,4,2008,wd,normal,,-93.60518646240234,42.04117202758789,139000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,7.0,3.0,5.0,5.0,2.0,1619,20,rl,76,12887,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1984,1984,gable,vinylsd,vinylsd,none,0,cblock,rec,207,glq,590,36,833,gasa,y,sbrkr,833,0,0,833,1,0,1,0,2,1,5,0,attchd,1984.0,2,495,431,0,0,0,0,0,mnprv,none,0,4,2010,wd,normal,,-93.6035385131836,41.98893737792969,129500.0
2.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,1180,20,rl,77,8335,no_alley_access,lvl,corner,edwards,norm,1fam,1story,1954,1954,gable,wd sdng,wd sdng,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1124,0,0,1124,0,0,1,0,3,1,5,1,no_garage,0.0,0,0,0,36,190,0,0,0,no_fence,none,0,4,2006,wd,normal,93000.0,-93.66273498535156,42.02475357055664,119000.0
3.0,0.0,0.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,428,20,rl,77,8593,no_alley_access,lvl,inside,names,norm,1fam,1story,1957,1957,hip,metalsd,metalsd,none,0,cblock,rec,288,unf,0,619,907,gasa,y,sbrkr,907,0,0,907,0,0,1,0,3,1,5,0,detchd,1964.0,1,352,0,0,0,0,0,0,no_fence,none,0,7,2008,wd,normal,109008.0,-93.62267303466797,42.04477310180664,142600.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,3.0,7.0,1.0,3.0,3.0,2.0,2239,20,rl,77,9278,no_alley_access,lvl,fr2,mitchel,feedr,1fam,1story,2007,2008,gable,vinylsd,vinylsd,none,0,pconc,unf,0,unf,0,1092,1092,gasa,y,sbrkr,1092,0,0,1092,0,0,1,0,2,1,5,0,no_garage,0.0,0,0,0,52,0,0,0,0,no_fence,none,0,2,2008,wd,abnorml,,-93.61014556884766,41.990055084228516,131000.0
3.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,3.0,7.0,1.0,3.0,3.0,2.0,100,20,rl,77,9320,no_alley_access,lvl,inside,names,norm,1fam,1story,1959,1959,gable,plywood,plywood,none,0,cblock,alq,569,unf,0,381,950,gasa,y,sbrkr,1225,0,0,1225,1,0,1,1,3,1,6,0,no_garage,0.0,0,0,352,0,0,0,0,0,no_fence,shed,400,1,2010,wd,normal,128950.0,-93.62338256835938,42.04336166381836,142562.5
3.0,3.0,0.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,2762,20,rl,77,9510,no_alley_access,lvl,inside,names,norm,1fam,1story,1962,1985,gable,hdboard,hdboard,brkcmn,161,cblock,alq,701,unf,0,434,1135,gasa,y,sbrkr,1207,0,0,1207,0,0,1,1,3,1,6,0,attchd,1962.0,1,264,0,240,0,0,0,0,no_fence,none,0,5,2006,wd,normal,,-93.61027526855469,42.04029846191406,137000.0
5.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,0.0,2.0,3.0,7.0,2.0,5.0,5.0,2.0,562,20,rl,77,10010,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1974,1975,gable,hdboard,hdboard,none,0,cblock,alq,1071,lwq,123,195,1389,gasa,y,sbrkr,1389,0,0,1389,1,0,1,0,2,1,6,1,attchd,1975.0,2,418,240,38,0,0,0,0,no_fence,none,0,4,2006,wd,normal,170000.0,-93.60018920898438,41.99092102050781,129950.0
2.0,0.0,0.0,8.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,1669,20,rl,77,10872,no_alley_access,lvl,inside,nridght,norm,1fam,1story,2006,2006,gable,vinylsd,vinylsd,stone,122,pconc,glq,1037,unf,0,467,1504,gasa,y,sbrkr,1531,0,0,1531,1,0,2,0,2,1,6,1,attchd,2006.0,3,700,184,52,0,0,0,0,no_fence,none,0,2,2009,wd,normal,,-93.6547622680664,42.06057357788086,335000.0
2.0,0.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,0.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1868,20,rl,77,11422,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2007,2008,hip,vinylsd,vinylsd,stone,352,pconc,glq,1359,unf,0,479,1838,gasa,y,sbrkr,1838,0,0,1838,1,0,2,0,3,1,7,2,attchd,2007.0,2,524,154,222,0,0,0,0,no_fence,none,0,4,2009,wd,normal,,-93.69036102294922,42.025577545166016,195400.0
4.0,0.0,0.0,5.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,1793,20,rl,77,11500,no_alley_access,lvl,inside,names,norm,1fam,1story,1967,1967,gable,hdboard,hdboard,none,0,cblock,blq,872,rec,60,108,1040,gasa,y,sbrkr,1040,0,0,1040,1,0,1,0,3,1,6,1,attchd,1967.0,2,480,0,0,156,0,0,0,mnprv,none,0,5,2009,wd,normal,,-93.61058807373047,42.0402946472168,138000.0
3.0,3.0,1.0,4.0,7.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,7.0,3.0,5.0,5.0,2.0,608,20,rl,78,7800,no_alley_access,bnk,inside,edwards,norm,1fam,2story,1948,2002,gable,metalsd,metalsd,none,0,cblock,glq,603,unf,0,293,896,gasa,y,sbrkr,1112,896,0,2008,1,0,3,0,3,1,8,0,attchd,1948.0,1,230,103,0,0,0,0,0,no_fence,none,0,8,2006,wd,normal,225000.0,-93.66276550292969,42.026668548583984,120000.0
2.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,0.0,5.0,5.0,2.0,369,20,rl,78,7800,no_alley_access,lvl,inside,names,norm,1fam,1story,1954,1954,gable,hdboard,hdboard,brkface,200,pconc,lwq,540,unf,0,728,1268,gasa,y,sbrkr,1268,0,0,1268,0,0,1,0,2,1,7,1,attchd,1954.0,1,244,0,98,0,0,0,0,no_fence,none,0,3,2010,wd,normal,132000.0,-93.62142944335938,42.03742218017578,135000.0
2.0,3.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,1452,20,rl,78,9262,no_alley_access,lvl,inside,somerst,norm,1fam,1story,2008,2009,gable,cemntbd,cemntbd,stone,194,pconc,unf,0,unf,0,1573,1573,gasa,y,sbrkr,1578,0,0,1578,0,0,2,0,3,1,7,1,attchd,2008.0,3,840,0,36,0,0,0,0,no_fence,none,0,5,2009,new,partial,287090.0,-93.6439437866211,42.05415344238281,232000.0
2.0,3.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,2835,20,rl,78,9316,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2005,2005,gable,vinylsd,vinylsd,brkface,140,pconc,glq,56,unf,0,1558,1614,gasa,y,sbrkr,1614,0,0,1614,0,0,2,0,3,1,7,1,attchd,2005.0,2,576,100,45,0,0,0,0,no_fence,none,0,3,2006,wd,normal,,-93.68893432617188,42.02330780029297,194250.0
2.0,0.0,0.0,5.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,7.0,2.0,5.0,5.0,2.0,1096,20,rl,78,9317,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2006,2006,gable,vinylsd,vinylsd,none,0,pconc,glq,24,unf,0,1290,1314,gasa,y,sbrkr,1314,0,0,1314,0,0,2,0,3,1,6,1,attchd,2006.0,2,440,0,22,0,0,0,0,no_fence,none,0,3,2007,wd,normal,176432.0,-93.68893432617188,42.02322769165039,194500.0
1.0,3.0,0.0,5.0,6.0,3.0,4.0,4.0,5.0,0.0,4.0,2.0,7.0,2.0,5.0,5.0,2.0,2723,20,rl,78,9360,no_alley_access,lvl,inside,names,feedr,1fam,1story,1968,2004,hip,hdboard,hdboard,brkface,203,cblock,alq,760,unf,0,216,976,gasa,y,sbrkr,976,0,0,976,1,0,1,0,2,1,4,1,attchd,1968.0,2,504,94,0,0,0,0,0,no_fence,none,0,8,2006,wd,abnorml,,-93.62615966796875,42.04572677612305,145000.0
5.0,3.0,0.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,7.0,2.0,5.0,5.0,2.0,950,20,rl,78,9360,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1972,2006,hip,plywood,plywood,none,0,cblock,alq,982,unf,0,179,1161,gasa,y,sbrkr,1381,0,0,1381,1,0,1,1,3,1,5,1,attchd,1972.0,2,676,0,0,0,0,0,0,no_fence,none,0,3,2010,wd,normal,197500.0,-93.63143157958984,42.0438232421875,163575.0
5.0,3.0,0.0,5.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,716,20,rl,78,10140,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1974,1974,hip,hdboard,hdboard,brkface,174,cblock,unf,0,unf,0,1064,1064,gasa,y,sbrkr,1350,0,0,1350,0,0,2,0,3,1,7,1,attchd,1974.0,2,478,0,0,0,0,0,0,mnprv,none,0,8,2009,wd,normal,165000.0,-93.63143157958984,42.052669525146484,148000.0
5.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,1646,20,rl,78,10140,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1974,1974,hip,plywood,plywood,brkface,196,cblock,alq,888,unf,0,228,1116,gasa,y,sbrkr,1116,0,0,1116,1,0,2,0,3,1,6,1,attchd,1974.0,2,528,0,0,0,0,0,0,gdwo,none,0,4,2009,wd,normal,,-93.6321792602539,42.0523567199707,157000.0
1.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,7.0,2.0,5.0,5.0,2.0,811,20,rl,78,10140,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1974,1999,hip,hdboard,hdboard,brkface,99,cblock,alq,663,lwq,377,0,1040,gasa,y,sbrkr,1309,0,0,1309,1,0,1,1,3,1,5,1,attchd,1974.0,2,484,265,0,0,0,0,648,gdprv,none,0,1,2006,wd,normal,181000.0,-93.63028717041016,42.04977035522461,143375.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,1205,20,rl,78,10140,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1975,1975,gable,hdboard,hdboard,none,0,cblock,alq,788,unf,0,268,1056,gasa,y,sbrkr,1074,0,0,1074,1,0,1,1,3,1,6,0,attchd,1975.0,2,495,0,88,0,0,0,0,mnprv,none,0,7,2006,wd,normal,153500.0,-93.6303482055664,42.052520751953125,142000.0
5.0,3.0,0.0,6.0,4.0,2.0,4.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,2.0,543,20,rl,78,10140,no_alley_access,lvl,inside,nwames,rran,1fam,1story,1998,1999,hip,vinylsd,vinylsd,none,0,pconc,lwq,144,glq,1127,379,1650,gasa,y,sbrkr,1680,0,0,1680,1,0,2,0,3,1,7,1,attchd,1998.0,2,583,78,73,0,0,0,0,no_fence,none,0,6,2009,wd,normal,213250.0,-93.63264465332031,42.04367446899414,168200.0
3.0,3.0,0.0,6.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,2.0,5.0,5.0,2.0,2720,20,rl,78,10140,no_alley_access,lvl,inside,nwames,rran,1fam,1story,1967,1967,hip,hdboard,hdboard,brkface,264,cblock,blq,553,lwq,68,713,1334,gasa,y,sbrkr,1334,0,0,1334,1,0,2,0,3,1,7,0,attchd,1967.0,2,477,0,20,35,0,264,0,no_fence,none,0,4,2006,wd,normal,,-93.6324691772461,42.043548583984375,168500.0
1.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,0.0,5.0,5.0,2.0,2073,20,rl,78,10180,no_alley_access,lvl,corner,names,feedr,1fam,1story,1968,1968,gable,hdboard,plywood,none,0,cblock,rec,744,unf,0,168,912,gasa,y,sbrkr,1044,0,0,1044,0,1,1,1,3,1,5,1,attchd,1990.0,2,372,200,48,0,0,0,0,gdwo,shed,450,6,2008,wd,normal,,-93.61066436767578,42.04014205932617,135000.0
2.0,3.0,0.0,7.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,83,20,rl,78,10206,no_alley_access,lvl,inside,somerst,norm,1fam,1story,2007,2007,gable,vinylsd,vinylsd,stone,468,pconc,glq,33,unf,0,1530,1563,gasa,y,sbrkr,1563,0,0,1563,0,0,2,0,3,1,6,1,attchd,2007.0,3,758,144,99,0,0,0,0,no_fence,none,0,10,2008,wd,normal,245000.0,-93.64237976074219,42.05430603027344,229000.0
2.0,3.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,1703,20,rl,78,10206,no_alley_access,lvl,inside,somerst,posn,1fam,1story,2008,2008,gable,vinylsd,vinylsd,brkface,294,pconc,unf,0,unf,0,1614,1614,gasa,y,sbrkr,1658,0,0,1658,0,0,2,1,3,1,7,1,attchd,2008.0,3,726,144,44,0,0,0,0,no_fence,none,0,9,2009,wd,normal,,-93.6425552368164,42.05430221557617,229000.0
3.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,97,20,rl,78,10264,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,1999,1999,gable,vinylsd,vinylsd,brkface,183,pconc,alq,1162,unf,0,426,1588,gasa,y,sbrkr,1588,0,0,1588,0,0,2,0,3,1,6,0,attchd,1999.0,2,472,158,29,0,0,0,0,no_fence,none,0,8,2006,wd,normal,214000.0,-93.69021606445312,42.01763153076172,205000.0
3.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,144,20,rl,78,10335,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,1999,1999,gable,vinylsd,vinylsd,brkface,183,pconc,glq,679,unf,0,811,1490,gasa,y,sbrkr,1501,0,0,1501,1,0,2,0,3,1,6,0,attchd,1999.0,2,577,144,29,0,0,0,0,no_fence,none,0,6,2009,wd,normal,204000.0,-93.69032287597656,42.01757049560547,208500.0
5.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,135,20,rl,78,10335,no_alley_access,lvl,inside,sawyer,norm,1fam,1story,1968,1993,gable,plywood,plywood,none,0,cblock,rec,570,unf,0,891,1461,gasa,y,sbrkr,1721,0,0,1721,0,0,2,1,3,1,7,1,attchd,1968.0,2,440,0,96,180,0,0,0,mnprv,none,0,7,2006,wd,normal,180000.0,-93.67359924316406,42.0313606262207,135000.0
3.0,3.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,142,20,rl,78,11645,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2005,2005,gable,vinylsd,vinylsd,none,0,pconc,glq,1300,unf,0,434,1734,gasa,y,sbrkr,1734,0,0,1734,1,0,2,0,3,1,7,0,attchd,2005.0,2,660,160,24,0,0,0,0,no_fence,none,0,1,2006,wd,normal,260000.0,-93.6890640258789,42.02448272705078,194000.0
2.0,3.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,1871,20,rl,78,11645,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2005,2006,gable,vinylsd,vinylsd,stone,76,pconc,glq,24,unf,0,1474,1498,gasa,y,sbrkr,1498,0,0,1498,0,0,2,0,3,1,7,1,attchd,2005.0,3,844,144,98,0,0,0,0,no_fence,none,0,3,2009,wd,normal,,-93.6890640258789,42.02439880371094,194000.0
3.0,3.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,2833,20,rl,78,11645,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2005,2006,hip,vinylsd,vinylsd,brkface,198,pconc,glq,1122,unf,0,448,1570,gasa,y,sbrkr,1590,0,0,1590,1,0,2,1,2,1,6,0,attchd,2005.0,3,754,176,80,0,0,0,0,no_fence,none,0,8,2006,new,partial,,-93.6890869140625,42.02330780029297,194500.0
3.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,2378,20,rl,78,11700,no_alley_access,lvl,inside,nwames,rran,1fam,1story,1968,1968,gable,metalsd,metalsd,brkface,41,cblock,unf,0,unf,0,912,912,gasa,y,sbrkr,1152,0,0,1152,1,0,1,1,3,1,7,0,attchd,1968.0,2,412,0,126,0,0,0,0,no_fence,none,0,9,2007,cwd,normal,,-93.6345443725586,42.04655075073242,179900.0
5.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,7.0,0.0,5.0,5.0,2.0,266,20,rl,78,12090,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1981,1981,gable,metalsd,metalsd,brkface,210,cblock,glq,588,lwq,228,606,1422,gasa,y,sbrkr,1422,0,0,1422,0,0,2,0,3,1,7,1,attchd,1981.0,2,576,276,0,0,0,0,0,gdprv,none,0,6,2008,wd,normal,175500.0,-93.63782501220703,42.054561614990234,215000.0
5.0,0.0,0.0,5.0,4.0,3.0,1.0,4.0,5.0,3.0,1.0,3.0,7.0,0.0,5.0,5.0,2.0,2206,20,rl,79,7801,no_alley_access,lvl,corner,crawfor,feedr,1fam,1story,1951,1951,hip,wdshing,plywood,brkface,88,pconc,rec,500,unf,0,591,1091,gasa,n,fusea,1091,0,0,1091,0,1,1,0,2,1,5,1,attchd,1951.0,1,344,66,105,0,0,221,0,mnprv,none,0,5,2008,wd,normal,,-93.63946533203125,42.01752853393555,176000.0
1.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,0.0,3.0,7.0,0.0,5.0,5.0,2.0,1104,20,rl,79,8910,no_alley_access,lvl,corner,names,norm,1fam,1story,1959,1959,hip,brkface,brkface,none,0,cblock,alq,655,unf,0,0,655,gasa,y,sbrkr,1194,0,0,1194,0,1,1,0,3,1,6,1,builtin,1954.0,2,539,0,0,192,0,0,0,no_fence,none,0,7,2006,wd,normal,159500.0,-93.60725402832031,42.03850173950195,135000.0
3.0,0.0,0.0,5.0,4.0,3.0,2.0,2.0,5.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,753,20,rl,79,9236,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,1997,1997,gable,vinylsd,vinylsd,none,0,pconc,glq,1200,unf,0,279,1479,gasa,y,sbrkr,1494,0,0,1494,1,0,2,0,3,1,6,0,attchd,1997.0,2,576,168,27,0,0,0,0,no_fence,none,0,7,2006,wd,normal,217000.0,-93.69222259521484,42.018123626708984,204000.0
2.0,3.0,0.0,6.0,4.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,197,20,rl,79,9416,no_alley_access,lvl,inside,somerst,norm,1fam,1story,2007,2007,hip,cemntbd,cemntbd,stone,205,pconc,glq,1126,unf,0,600,1726,gasa,y,sbrkr,1726,0,0,1726,1,0,2,0,3,1,8,1,attchd,2007.0,3,786,171,138,0,0,266,0,no_fence,none,0,9,2007,new,partial,311872.0,-93.64383697509766,42.05415344238281,232300.0
3.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1166,20,rl,79,9541,no_alley_access,lvl,inside,nridght,norm,1fam,1story,2009,2009,gable,vinylsd,vinylsd,stone,268,pconc,unf,0,unf,0,1502,1502,gasa,y,sbrkr,1502,0,0,1502,0,0,2,0,3,1,7,0,attchd,2009.0,2,644,0,114,0,0,0,0,no_fence,none,0,9,2009,new,partial,233170.0,-93.64376831054688,42.061405181884766,183200.0
5.0,3.0,0.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,925,20,rl,79,10240,no_alley_access,lvl,inside,nwames,norm,1fam,1story,1980,1980,gable,plywood,plywood,brkface,157,cblock,blq,625,lwq,1061,0,1686,gasa,y,sbrkr,1686,0,0,1686,1,0,2,0,3,1,7,1,attchd,1980.0,2,612,384,131,0,0,0,0,no_fence,none,0,5,2006,wd,normal,207500.0,-93.63604736328125,42.05341720581055,197000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,487,20,rl,79,10289,no_alley_access,lvl,inside,names,norm,1fam,1story,1965,1965,hip,metalsd,metalsd,brkface,168,cblock,alq,836,unf,0,237,1073,gasa,y,sbrkr,1073,0,0,1073,1,0,1,1,3,1,6,0,attchd,1965.0,2,515,0,0,0,0,0,0,no_fence,none,0,6,2007,wd,normal,156000.0,-93.62590026855469,42.046504974365234,145000.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,374,20,rl,79,10634,no_alley_access,lvl,inside,names,norm,1fam,1story,1953,1953,gable,metalsd,metalsd,none,0,pconc,blq,428,lwq,180,0,608,gasa,y,sbrkr,1319,0,0,1319,1,0,1,0,3,1,5,0,attchd,1953.0,1,270,66,0,0,0,0,0,gdwo,none,0,11,2009,wd,normal,123000.0,-93.61903381347656,42.03852462768555,135480.0
2.0,3.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,479,20,rl,79,10637,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,2007,2008,hip,vinylsd,vinylsd,stone,336,pconc,glq,1288,unf,0,417,1705,gasa,y,sbrkr,1718,0,0,1718,1,0,2,0,3,1,7,1,attchd,2007.0,3,826,208,44,0,0,0,0,no_fence,none,0,9,2009,wd,normal,297000.0,-93.68885803222656,42.02648162841797,197150.0
2.0,0.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,2236,20,rl,79,11449,no_alley_access,hls,inside,timber,norm,1fam,1story,2007,2007,gable,vinylsd,vinylsd,none,0,pconc,glq,1011,unf,0,873,1884,gasa,y,sbrkr,1728,0,0,1728,1,0,2,0,3,1,7,1,attchd,2007.0,2,520,0,276,0,0,0,0,no_fence,none,0,1,2008,wd,normal,,-93.6532211303711,41.99311828613281,224500.0
3.0,3.0,0.0,5.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,7.0,0.0,5.0,5.0,2.0,2273,20,rl,79,11850,no_alley_access,lvl,fr2,nwames,norm,1fam,1story,1984,1984,gable,plywood,plywood,brkface,98,cblock,alq,781,unf,0,372,1153,gasa,y,sbrkr,1177,0,0,1177,0,0,2,0,3,1,6,0,attchd,1984.0,2,495,204,103,0,0,0,0,mnprv,none,0,8,2007,wd,normal,,-93.63179779052734,42.056209564208984,176500.0
2.0,0.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,3.0,0.0,0.0,7.0,2.0,5.0,5.0,2.0,1479,20,rl,79,14122,no_alley_access,lvl,inside,nridght,norm,1fam,1story,2005,2006,hip,cemntbd,cemntbd,brkface,240,pconc,glq,28,unf,0,1794,1822,gasa,y,sbrkr,1822,0,0,1822,0,0,2,0,3,1,8,1,attchd,2005.0,3,678,0,119,0,0,0,0,no_fence,none,0,2,2010,wd,normal,,-93.65233612060547,42.06087875366211,284000.0
