Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
2271,20,rl,93.0,12299,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,1story,7,6,1978,1985,gable,plywood,plywood,stone,67.0,ta,ta,cblock,gd,ta,no,glq,1328.0,unf,0.0,201.0,1529.0,gasa,ta,y,sbrkr,1664,0,0,1664,1.0,0.0,2,0,3,1,gd,7,typ,1,ta,attchd,1978.0,fin,2.0,663.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,9,2007,wd,normal,,-93.637158,42.054395,192750.0
1348,20,rl,93.0,15306,no_alley_access,ir1,hls,corner,gtl,timber,norm,1fam,1story,8,5,2006,2007,gable,vinylsd,vinylsd,stone,100.0,gd,ta,pconc,ex,ta,gd,glq,80.0,unf,0.0,1652.0,1732.0,gasa,ex,y,sbrkr,1776,0,0,1776,1.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,fin,3.0,712.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2007,new,partial,283463.0,-93.653109,41.993288,378500.0
2233,20,rl,93.0,18265,no_alley_access,reg,lvl,corner,gtl,timber,norm,1fam,1story,6,5,1986,1986,gable,plywood,hdboard,brkface,228.0,gd,gd,cblock,gd,gd,av,glq,920.0,rec,60.0,276.0,1256.0,gasa,ex,y,sbrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,gd,6,typ,1,fa,attchd,1986.0,unf,2.0,578.0,ta,ta,y,282,0,0,0,0,0,no_fence,none,0,3,2008,wd,normal,,-93.6470597,41.9976055,189500.0
2145,20,rl,94.0,9239,no_alley_access,reg,lvl,inside,gtl,sawyer,feedr,1fam,1story,5,8,1963,2003,gable,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,glq,634.0,unf,0.0,326.0,960.0,gasa,ex,y,sbrkr,960,0,0,960,1.0,0.0,1,0,3,1,gd,6,typ,0,0,attchd,1963.0,fin,1.0,300.0,ta,ta,y,168,0,0,0,0,0,no_fence,none,0,5,2008,wd,normal,,-93.663727,42.034414,155500.0
104,20,rl,94.0,10402,no_alley_access,ir1,lvl,corner,gtl,collgcr,norm,1fam,1story,7,5,2009,2009,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1226.0,1226.0,gasa,ex,y,sbrkr,1226,0,0,1226,0.0,0.0,2,0,3,1,gd,6,typ,0,0,attchd,2009.0,rfn,3.0,740.0,ta,ta,y,0,36,0,0,0,0,no_fence,none,0,5,2010,wd,normal,198900.0,-93.69245,42.024604,200700.0
516,20,rl,94.0,12220,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,10,5,2009,2009,hip,cemntbd,cemntbd,brkface,305.0,ex,ta,cblock,ex,ta,no,glq,1436.0,unf,0.0,570.0,2006.0,gasa,ex,y,sbrkr,2020,0,0,2020,1.0,0.0,2,1,3,1,ex,9,typ,1,gd,attchd,2009.0,fin,3.0,900.0,ta,ta,y,156,54,0,0,0,0,no_fence,none,0,9,2009,new,partial,402861.0,-93.654567,42.062257,293000.0
1477,20,rl,94.0,12883,no_alley_access,ir1,lvl,corner,gtl,nridght,norm,1fam,1story,8,5,2009,2010,gable,vinylsd,vinylsd,stone,256.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1544.0,1544.0,gasa,ex,y,sbrkr,1544,0,0,1544,0.0,0.0,2,0,3,1,gd,7,typ,0,0,attchd,2009.0,rfn,3.0,868.0,ta,ta,y,0,35,0,0,0,0,no_fence,none,0,6,2010,new,partial,,-93.6528306,42.0612885,252750.0
2298,20,rl,94.0,13615,no_alley_access,ir1,hls,corner,mod,nridght,norm,1fam,1story,9,5,2006,2006,hip,metalsd,metalsd,stone,510.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0.0,1802.0,1802.0,gasa,ex,y,sbrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,ex,7,typ,1,gd,attchd,2006.0,fin,3.0,843.0,ta,ta,y,158,105,0,0,0,0,no_fence,none,0,6,2007,wd,normal,,-93.657492,42.06113,382500.0
2377,20,rl,94.0,17778,no_alley_access,ir1,lvl,inside,gtl,veenker,norm,1fam,1story,8,5,1981,1981,hip,brkface,brkface,none,0.0,gd,ta,cblock,gd,ta,gd,alq,1632.0,rec,829.0,0.0,2461.0,gasa,gd,y,sbrkr,2497,0,0,2497,1.0,0.0,2,0,2,1,gd,7,typ,2,gd,attchd,1981.0,rfn,2.0,676.0,ta,ta,y,266,0,0,0,0,0,no_fence,none,0,3,2007,wd,normal,,-93.658232,42.037103,385000.0
877,20,rl,94.0,25286,no_alley_access,reg,hls,inside,mod,mitchel,norm,1fam,1story,4,5,1963,1963,gable,hdboard,plywood,none,0.0,ta,ta,pconc,ta,ta,gd,alq,633.0,unf,0.0,431.0,1064.0,gasa,gd,y,sbrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,ta,5,typ,0,0,attchd,1963.0,unf,2.0,648.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,1,2007,wd,normal,132250.0,-93.605507,41.993107,131950.0
1870,20,rl,95.0,10324,no_alley_access,ir1,lvl,corner,gtl,collgcr,norm,1fam,1story,8,5,2008,2008,gable,vinylsd,vinylsd,brkface,140.0,gd,ta,pconc,gd,ta,av,glq,872.0,unf,0.0,382.0,1254.0,gasa,ex,y,sbrkr,1254,0,0,1254,1.0,0.0,2,0,2,1,gd,5,typ,0,0,attchd,2008.0,rfn,3.0,810.0,ta,ta,y,168,92,0,0,0,0,no_fence,none,0,3,2009,wd,normal,,-93.69157,42.024765,197770.5
1665,20,rl,95.0,11578,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,9,5,2008,2008,gable,vinylsd,vinylsd,stone,302.0,ex,ta,pconc,ex,ta,no,unf,0.0,unf,0.0,1736.0,1736.0,gasa,ex,y,sbrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2008.0,rfn,3.0,834.0,ta,ta,y,319,90,0,0,0,0,no_fence,none,0,7,2009,wd,normal,,-93.654437,42.062108,354430.5
163,20,rl,95.0,12182,no_alley_access,reg,lvl,corner,gtl,nridght,norm,1fam,1story,7,5,2005,2005,gable,vinylsd,vinylsd,brkface,226.0,gd,ta,pconc,gd,ta,mn,blq,1201.0,unf,0.0,340.0,1541.0,gasa,ex,y,sbrkr,1541,0,0,1541,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2005.0,rfn,2.0,532.0,ta,ta,y,0,70,0,0,0,0,no_fence,none,0,5,2010,new,partial,220000.0,-93.652713,42.060872,310250.0
1663,20,rl,95.0,12350,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,9,5,2008,2008,hip,vinylsd,vinylsd,stone,450.0,ex,ta,pconc,ex,ta,av,glq,1232.0,unf,0.0,788.0,2020.0,gasa,ex,y,sbrkr,2020,0,0,2020,1.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2008.0,rfn,3.0,896.0,ta,ta,y,192,98,0,0,0,0,no_fence,none,0,5,2009,wd,normal,,-93.654439,42.062258,306000.0
2838,20,rl,95.0,13015,no_alley_access,reg,lvl,corner,gtl,collgcr,norm,1fam,1story,5,6,1996,1996,gable,vinylsd,vinylsd,none,0.0,ta,gd,pconc,gd,ta,no,unf,0.0,unf,0.0,1100.0,1100.0,gasa,ex,y,sbrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,ta,5,typ,0,0,attchd,1996.0,rfn,2.0,462.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2006,wd,normal,,-93.691873,42.022077,148000.0
2903,20,rl,95.0,13618,no_alley_access,reg,lvl,corner,gtl,timber,norm,1fam,1story,8,5,2005,2006,gable,vinylsd,vinylsd,stone,198.0,gd,ta,pconc,ex,gd,av,glq,1350.0,unf,0.0,378.0,1728.0,gasa,ex,y,sbrkr,1960,0,0,1960,1.0,0.0,2,0,3,1,gd,8,typ,2,gd,attchd,2005.0,fin,3.0,714.0,ta,ta,y,172,38,0,0,0,0,no_fence,none,0,11,2006,new,partial,,-93.64789,41.994229,305000.0
71,20,rl,95.0,13651,no_alley_access,ir1,lvl,inside,gtl,names,norm,1fam,1story,7,6,1973,1973,gable,plywood,plywood,brkface,1115.0,ta,gd,cblock,gd,ta,gd,alq,1880.0,unf,0.0,343.0,2223.0,gasa,ex,y,sbrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,ta,8,typ,2,gd,attchd,1973.0,fin,2.0,516.0,ta,ta,y,300,0,0,0,0,0,no_fence,none,0,2,2007,wd,normal,244000.0,-93.617273,42.049671,206900.0
2066,20,rl,95.0,14250,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,1story,6,5,1957,1957,gable,plywood,plywood,brkface,360.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,998.0,998.0,gasa,ta,y,sbrkr,1790,0,0,1790,0.0,0.0,2,0,3,1,ta,6,typ,2,gd,attchd,1957.0,fin,2.0,540.0,ta,ta,y,0,40,0,0,0,0,no_fence,shed,1500,9,2008,wd,normal,,-93.6194043,42.0404436,153000.0
889,20,rl,95.0,15865,no_alley_access,ir1,lvl,inside,mod,names,norm,1fam,1story,8,6,1970,1970,flat,wd sdng,wd sdng,none,0.0,gd,gd,pconc,ta,gd,gd,alq,351.0,rec,823.0,1043.0,2217.0,gasa,ex,y,sbrkr,2217,0,0,2217,1.0,0.0,2,0,4,1,gd,8,typ,1,ta,attchd,1970.0,unf,2.0,621.0,ta,ta,y,81,207,0,0,224,0,no_fence,none,0,10,2007,wd,normal,268000.0,-93.61728,42.050443,240750.0
2022,20,rl,95.0,19508,no_alley_access,reg,lvl,inside,gtl,veenker,norm,1fam,1story,6,5,1974,1974,gable,hdboard,imstucc,brkface,144.0,ta,ta,cblock,ta,ta,av,alq,800.0,unf,0.0,630.0,1430.0,gasa,ta,y,sbrkr,1430,0,0,1430,0.0,1.0,2,0,3,1,ta,6,typ,2,ta,attchd,1974.0,unf,2.0,484.0,ta,ta,y,117,108,165,0,0,0,no_fence,none,0,7,2008,wd,normal,,-93.66203,42.0375,294000.0
1438,20,rl,96.0,12444,no_alley_access,reg,lvl,fr2,gtl,nridght,norm,1fam,1story,8,5,2008,2008,hip,vinylsd,vinylsd,stone,426.0,ex,ta,pconc,ex,ta,av,glq,1336.0,unf,0.0,596.0,1932.0,gasa,ex,y,sbrkr,1932,0,0,1932,1.0,0.0,2,0,2,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,774.0,ta,ta,y,0,66,0,304,0,0,no_fence,none,0,11,2008,new,partial,394617.0,-93.658873,42.062046,340071.5
995,20,rl,96.0,12456,no_alley_access,reg,lvl,fr2,gtl,nridght,norm,1fam,1story,10,5,2006,2007,hip,cemntbd,cemntbd,stone,230.0,ex,ta,pconc,ex,ta,gd,glq,1172.0,unf,0.0,528.0,1700.0,gasa,ex,y,sbrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,786.0,ta,ta,y,216,48,0,0,0,0,no_fence,none,0,7,2009,wd,normal,337500.0,-93.658877,42.0623099,394617.0
2287,20,rl,96.0,12469,no_alley_access,reg,lvl,fr2,gtl,nridght,norm,1fam,1story,9,5,2006,2007,hip,vinylsd,vinylsd,stone,378.0,ex,ta,pconc,ex,ta,gd,glq,1151.0,unf,0.0,639.0,1790.0,gasa,ex,y,sbrkr,1816,0,0,1816,1.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2007.0,fin,3.0,730.0,ta,ta,y,186,36,0,0,0,0,no_fence,none,0,8,2007,new,partial,,-93.6588809,42.062574,394617.0
2523,20,rl,97.0,11800,no_alley_access,ir1,bnk,inside,gtl,collgcr,norm,1fam,1story,5,5,1974,1974,gable,hdboard,hdboard,none,0.0,ta,ta,cblock,gd,ta,av,blq,663.0,unf,0.0,201.0,864.0,gasa,ta,y,sbrkr,894,0,0,894,0.0,0.0,1,0,3,1,ta,5,typ,0,0,attchd,1974.0,unf,2.0,440.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,8,2007,wd,family,,-93.684962,42.021992,122000.0
469,20,rl,98.0,11428,no_alley_access,ir1,lvl,inside,gtl,nridght,norm,1fam,1story,8,5,2006,2006,gable,vinylsd,vinylsd,stone,248.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1626.0,1626.0,gasa,ex,y,sbrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,rfn,3.0,866.0,ta,ta,y,0,44,0,0,0,0,no_fence,none,0,5,2007,wd,normal,250000.0,-93.65331,42.061504,325346.0
28,20,rl,98.0,11478,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,8,5,2007,2008,gable,vinylsd,vinylsd,stone,200.0,gd,ta,pconc,ex,ta,no,glq,1218.0,unf,0.0,486.0,1704.0,gasa,ex,y,sbrkr,1704,0,0,1704,1.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2008.0,rfn,3.0,772.0,ta,ta,y,0,50,0,0,0,0,no_fence,none,0,5,2010,wd,normal,306000.0,-93.654645,42.062109,341430.5
2340,20,rl,98.0,12291,no_alley_access,ir1,lvl,inside,gtl,somerst,norm,1fam,1story,10,5,2007,2007,hip,cemntbd,cemntbd,brkface,754.0,ex,ta,pconc,ex,ta,av,glq,1572.0,unf,0.0,394.0,1966.0,gasa,ex,y,sbrkr,1966,0,0,1966,1.0,0.0,2,0,1,1,ex,6,typ,1,gd,attchd,2007.0,fin,3.0,1092.0,ta,ta,y,76,52,0,0,0,0,no_fence,none,0,10,2007,new,partial,,-93.642243,42.054354,255000.0
1967,20,rl,98.0,12704,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,8,5,2007,2007,hip,vinylsd,vinylsd,stone,302.0,gd,ta,pconc,ex,ta,no,glq,1012.0,unf,0.0,570.0,1582.0,gasa,ex,y,sbrkr,1582,0,0,1582,1.0,0.0,2,0,3,1,gd,7,typ,0,0,attchd,2007.0,fin,3.0,905.0,ta,ta,y,209,95,0,0,0,0,no_fence,none,0,1,2008,new,partial,,-93.654642,42.062259,306000.0
582,20,rl,98.0,12704,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,8,5,2008,2009,hip,vinylsd,vinylsd,brkface,306.0,ex,ta,pconc,ex,ta,no,unf,0.0,unf,0.0,2042.0,2042.0,gasa,ex,y,sbrkr,2042,0,0,2042,0.0,0.0,2,1,3,1,ex,8,typ,1,gd,attchd,2009.0,rfn,3.0,1390.0,ta,ta,y,0,90,0,0,0,0,no_fence,none,0,8,2009,new,partial,253293.0,-93.654144,42.062992,329580.5
481,20,rl,98.0,16033,no_alley_access,ir1,lvl,fr2,gtl,nridght,norm,1fam,1story,9,5,2004,2005,hip,vinylsd,vinylsd,brkface,378.0,gd,ta,pconc,ex,ta,gd,glq,1261.0,unf,0.0,572.0,1833.0,gasa,ex,y,sbrkr,1850,0,0,1850,1.0,0.0,2,0,3,1,gd,8,typ,1,gd,attchd,2004.0,fin,3.0,772.0,ta,ta,y,519,112,0,0,0,0,no_fence,none,0,3,2006,wd,normal,326000.0,-93.658788,42.060342,
1216,20,rl,99.0,7094,no_alley_access,ir1,lvl,inside,gtl,sawyer,norm,1fam,1story,5,5,1966,1966,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,180.0,lwq,374.0,340.0,894.0,gasa,ta,y,sbrkr,894,0,0,894,0.0,0.0,1,0,3,1,ta,5,typ,0,0,detchd,1966.0,rfn,1.0,384.0,ta,ta,y,0,0,0,0,0,0,mnprv,none,0,5,2007,wd,normal,125000.0,-93.676953,42.031533,118450.0
206,20,rl,99.0,11851,no_alley_access,reg,lvl,corner,gtl,gilbert,norm,1fam,1story,7,5,1990,1990,gable,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1424.0,1424.0,gasa,ex,y,sbrkr,1442,0,0,1442,0.0,0.0,2,0,3,1,ta,5,typ,0,0,attchd,1990.0,rfn,2.0,500.0,ta,ta,y,0,34,0,508,0,0,no_fence,none,0,5,2009,wd,normal,180500.0,-93.634644,42.058747,178750.0
834,20,rl,100.0,10004,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,1story,6,6,1964,1964,gable,hdboard,plywood,brkface,180.0,ta,ta,cblock,ta,ta,no,rec,196.0,blq,345.0,975.0,1516.0,gasa,ta,y,sbrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,ta,6,typ,0,0,attchd,1964.0,rfn,2.0,472.0,ta,ta,y,0,0,0,0,152,0,no_fence,none,0,2,2009,wd,normal,167000.0,-93.629415,42.040645,155000.0
56,20,rl,100.0,10175,no_alley_access,ir1,lvl,inside,gtl,names,norm,1fam,1story,6,5,1964,1964,gable,hdboard,plywood,brkface,272.0,ta,ta,cblock,ta,ta,no,blq,490.0,unf,0.0,935.0,1425.0,gasa,gd,y,sbrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,ta,7,typ,1,gd,attchd,1964.0,rfn,2.0,576.0,ta,ta,y,0,0,0,407,0,0,no_fence,none,0,7,2008,wd,normal,180500.0,-93.629555,42.04066,155000.0
899,20,rl,100.0,12919,no_alley_access,ir1,lvl,inside,gtl,nridght,norm,1fam,1story,9,5,2009,2010,hip,vinylsd,vinylsd,stone,760.0,ex,ta,pconc,ex,ta,gd,glq,2188.0,unf,0.0,142.0,2330.0,gasa,ex,y,sbrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,ex,11,typ,2,gd,attchd,2009.0,fin,3.0,820.0,ta,ta,y,0,67,0,0,0,0,no_fence,none,0,3,2010,new,partial,611657.0,-93.655051,42.059617,284000.0
778,20,rl,100.0,13350,no_alley_access,ir1,lvl,inside,gtl,sawyer,norm,1fam,1story,5,5,1974,1974,hip,hdboard,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,762.0,unf,0.0,102.0,864.0,gasa,ta,y,sbrkr,894,0,0,894,1.0,0.0,1,0,3,1,ta,5,typ,1,fa,attchd,1974.0,unf,2.0,440.0,ta,ta,y,241,0,0,0,0,0,mnprv,none,0,6,2006,wd,normal,142500.0,-93.676352,42.028836,158000.0
1678,20,rl,100.0,14836,no_alley_access,ir1,hls,inside,mod,nridght,norm,1fam,1story,10,5,2004,2005,hip,cemntbd,cemntbd,stone,730.0,ex,ta,pconc,ex,ta,gd,glq,2146.0,unf,0.0,346.0,2492.0,gasa,ex,y,sbrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,ex,8,typ,1,ex,attchd,2004.0,fin,3.0,949.0,ta,ta,y,226,235,0,0,0,0,no_fence,none,0,2,2009,wd,abnorml,,-93.655483,42.057177,
1555,20,rl,100.0,15263,no_alley_access,ir1,lvl,inside,gtl,clearcr,feedr,1fam,1story,5,5,1959,1959,gable,hdboard,hdboard,brkface,90.0,ta,ta,cblock,gd,ta,no,rec,766.0,unf,0.0,656.0,1422.0,gasa,gd,y,sbrkr,1675,0,0,1675,0.0,0.0,2,0,3,1,ta,8,typ,2,gd,attchd,1959.0,unf,1.0,365.0,ta,ta,y,0,132,0,0,0,0,no_fence,none,0,5,2010,wd,normal,,-93.655538,42.032432,167466.0
504,20,rl,100.0,15602,no_alley_access,ir1,lvl,inside,gtl,crawfor,norm,1fam,1story,7,8,1959,1997,gable,brkface,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,alq,1247.0,unf,0.0,254.0,1501.0,gasa,ta,y,sbrkr,1801,0,0,1801,1.0,0.0,2,0,1,1,ta,6,typ,2,ta,attchd,1959.0,fin,2.0,484.0,ta,ta,y,0,54,0,0,161,0,gdwo,none,0,3,2010,wd,normal,289000.0,-93.641677,42.010797,267812.0
1907,20,rl,100.0,17500,no_alley_access,reg,bnk,corner,mod,crawfor,posa,1fam,1story,6,5,1954,1954,gable,hdboard,hdboard,stone,420.0,ta,ta,pconc,ta,ta,av,lwq,784.0,blq,435.0,91.0,1310.0,gasa,ex,y,sbrkr,1906,0,0,1906,1.0,0.0,1,1,3,1,ta,6,typ,2,gd,basment,1954.0,unf,2.0,576.0,ta,ta,y,0,201,0,0,0,0,no_fence,none,0,1,2009,wd,normal,,-93.639407,42.0125,217000.0
1311,20,rl,100.0,17500,no_alley_access,reg,lvl,inside,gtl,crawfor,posa,1fam,1story,7,8,1959,2002,gable,brkface,hdboard,none,0.0,gd,gd,pconc,gd,ta,av,glq,1406.0,unf,0.0,496.0,1902.0,gasa,ta,y,sbrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,ex,7,typ,2,ta,attchd,1959.0,fin,2.0,567.0,ta,ta,y,0,207,162,0,0,0,no_fence,none,0,5,2010,wd,normal,335000.0,-93.639678,42.011005,256500.0
1483,20,rl,100.0,18494,no_alley_access,ir1,lvl,corner,gtl,gilbert,norm,1fam,1story,6,5,2005,2005,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1324.0,1324.0,gasa,ex,y,sbrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,gd,6,typ,0,0,attchd,2005.0,fin,2.0,430.0,ta,ta,y,36,23,0,0,0,0,no_fence,none,0,1,2010,wd,normal,,-93.644356,42.061928,199437.5
2804,20,rl,100.0,21370,no_alley_access,reg,lvl,fr2,gtl,sawyer,norm,1fam,1story,5,5,1950,1950,gable,wd sdng,metalsd,none,0.0,ta,ta,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,fusea,1640,0,0,1640,0.0,0.0,1,0,3,1,ta,7,min1,1,gd,attchd,1950.0,rfn,2.0,394.0,ta,ta,y,0,0,225,0,0,0,no_fence,shed,600,6,2006,wd,normal,,-93.65815,42.033296,132500.0
423,20,rl,100.0,21750,no_alley_access,reg,hls,inside,mod,mitchel,artery,1fam,1story,5,5,1954,1954,hip,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,988.0,988.0,gasa,ex,y,fusea,988,0,0,988,0.0,0.0,1,0,2,1,ta,4,typ,0,0,attchd,1954.0,rfn,2.0,520.0,ta,ta,n,0,0,0,0,0,0,no_fence,none,0,2,2008,wd,normal,113000.0,-93.610109,41.988675,152450.0
1049,20,rl,100.0,21750,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,1fam,1story,5,4,1960,2006,hip,hdboard,hdboard,brkface,75.0,ta,fa,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,1771,0,0,1771,0.0,0.0,1,0,3,1,ta,9,min1,1,ta,attchd,1960.0,unf,2.0,336.0,ta,ta,y,0,0,0,0,0,0,gdprv,none,0,11,2009,wd,normal,115000.0,-93.608359,41.992193,163000.0
2064,20,rl,102.0,9373,no_alley_access,ir1,lvl,corner,gtl,names,norm,1fam,1story,5,6,1953,1953,gable,metalsd,metalsd,brkface,84.0,ta,ta,cblock,ta,ta,no,rec,500.0,lwq,196.0,456.0,1152.0,gasa,ta,y,sbrkr,1152,0,0,1152,0.0,0.0,1,1,3,1,ta,6,typ,0,0,detchd,1971.0,unf,2.0,636.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2008,wd,normal,,-93.617084,42.040301,134500.0
2669,20,rl,102.0,11660,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,1story,6,5,2006,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1326.0,1326.0,gasa,ex,y,sbrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,gd,6,typ,0,0,attchd,2006.0,fin,2.0,427.0,ta,ta,y,100,0,0,0,0,0,no_fence,none,0,7,2006,new,partial,,-93.644627,42.063031,169033.0
2496,20,rl,102.0,12671,no_alley_access,ir1,lvl,corner,gtl,clearcr,norm,1fam,1story,6,7,1954,1994,hip,metalsd,metalsd,stone,300.0,ta,gd,cblock,gd,fa,no,lwq,353.0,unf,0.0,935.0,1288.0,gasa,ex,y,sbrkr,2422,0,0,2422,0.0,0.0,3,0,4,1,gd,6,min2,2,gd,attchd,1954.0,fin,2.0,527.0,ta,ta,y,0,63,0,0,144,0,no_fence,none,0,7,2007,wd,normal,,-93.66504,42.028424,241500.0
1670,20,rl,102.0,13514,no_alley_access,ir1,lvl,corner,gtl,nridght,norm,1fam,1story,9,5,2008,2008,hip,vinylsd,vinylsd,unknown,285.0,ex,ta,pconc,ex,ta,no,glq,1142.0,unf,0.0,632.0,1774.0,gasa,ex,y,sbrkr,1808,0,0,1808,1.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,850.0,ta,ta,y,200,26,0,0,0,0,no_fence,none,0,3,2009,wd,normal,,-93.652084,42.061678,300250.0
855,20,rl,102.0,17920,no_alley_access,reg,lvl,inside,gtl,sawyer,norm,1fam,1story,5,4,1955,1974,hip,wd sdng,plywood,none,0.0,ta,ta,cblock,ta,ta,mn,alq,306.0,rec,1085.0,372.0,1763.0,gasa,ta,y,sbrkr,1779,0,0,1779,1.0,0.0,1,1,3,1,ta,6,typ,1,gd,attchd,1955.0,unf,2.0,454.0,ta,ta,y,0,418,0,0,312,0,no_fence,none,0,7,2006,wd,abnorml,170000.0,-93.66563,42.032291,165000.0
1052,20,rl,103.0,11175,no_alley_access,ir1,lvl,corner,gtl,collgcr,norm,1fam,1story,7,5,2007,2007,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1316.0,1316.0,gasa,ex,y,sbrkr,1316,0,0,1316,0.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,440.0,ta,ta,y,0,20,0,0,0,0,no_fence,none,0,10,2007,new,partial,200141.0,-93.691213,42.025264,245750.0
225,20,rl,103.0,13472,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,1story,10,5,2003,2003,hip,vinylsd,vinylsd,brkface,922.0,ex,ta,pconc,ex,ta,gd,glq,56.0,unf,0.0,2336.0,2392.0,gasa,ex,y,sbrkr,2392,0,0,2392,0.0,0.0,2,0,3,1,ex,8,typ,1,ex,attchd,2003.0,fin,3.0,968.0,ta,ta,y,248,105,0,0,0,0,no_fence,none,0,6,2009,wd,normal,386250.0,-93.65604,42.059241,383250.0
