Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Median_n_Closest_SalePrice
913,30,rm,51.0,6120,pave,no_alley_access,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5,7,1925,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,brktil,ta,ta,no,rec,489.0,unf,0.0,279.0,768.0,gasa,ta,n,sbrkr,1015,0,0,1015,0.0,0.0,1,0,3,1,ta,6,min1,0,,detchd,1925.0,unf,1.0,450.0,ta,ta,y,0,0,112,0,120,0,unknown,mnprv,shed,620,7,2006,wd,abnorml,88000.0,120000.0
914,90,rh,82.0,6270,pave,no_alley_access,reg,hls,allpub,inside,gtl,crawfor,norm,norm,duplex,2story,5,6,1949,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,284.0,unf,0.0,717.0,1001.0,gasa,ta,n,fusea,1001,1001,0,2002,0.0,0.0,2,0,4,2,ta,8,typ,0,,2types,1949.0,unf,3.0,871.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,8,2007,wd,normal,145000.0,175000.0
915,160,fv,30.0,3000,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,6,5,2009,2009,gable,compshg,vinylsd,vinylsd,stone,76.0,gd,ta,pconc,gd,ta,av,glq,294.0,unf,0.0,318.0,612.0,gasa,ex,y,sbrkr,612,612,0,1224,0.0,0.0,2,1,2,1,gd,4,typ,0,,detchd,2009.0,rfn,2.0,528.0,ta,ta,y,0,234,0,0,0,0,unknown,,unknown,0,6,2009,new,partial,173733.0,180950.0
916,160,rm,21.0,2001,pave,no_alley_access,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,2story,4,5,1970,1970,gable,compshg,cemntbd,cemntbd,brkface,80.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,546.0,546.0,gasa,fa,y,sbrkr,546,546,0,1092,0.0,0.0,1,1,3,1,ta,6,typ,0,,attchd,1970.0,unf,1.0,286.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,1,2007,wd,normal,75000.0,97000.0
917,20,c,50.0,9000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1story,2,3,1949,1950,gable,compshg,asbshng,asbshng,unknown,0.0,ta,ta,cblock,ta,ta,av,blq,50.0,unf,0.0,430.0,480.0,gasa,ta,n,fusea,480,0,0,480,1.0,0.0,0,0,1,1,ta,4,typ,0,,detchd,1958.0,unf,1.0,308.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,10,2006,wd,abnorml,35311.0,85000.0
918,20,rl,,17140,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,6,1956,1956,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,1059.0,unf,0.0,75.0,1134.0,gasa,ex,y,fusea,1229,0,0,1229,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1956.0,rfn,1.0,284.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,4,2009,wd,normal,135000.0,123000.0
919,60,rl,103.0,13125,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,2story,7,5,1991,1991,gable,compshg,hdboard,hdboard,unknown,0.0,gd,ta,pconc,ex,ta,mn,blq,48.0,glq,634.0,422.0,1104.0,gasa,ex,y,sbrkr,912,1215,0,2127,1.0,0.0,2,1,4,1,gd,8,typ,1,ta,attchd,1991.0,rfn,3.0,833.0,ta,ta,y,72,192,224,0,0,0,unknown,gdprv,unknown,0,11,2007,wd,normal,238000.0,232250.0
920,20,rl,87.0,11029,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,8,1958,2002,hip,compshg,metalsd,metalsd,unknown,0.0,ex,ta,cblock,gd,ta,no,alq,528.0,blq,411.0,245.0,1184.0,gasa,ex,y,sbrkr,1414,0,0,1414,1.0,0.0,1,0,3,1,ta,6,min1,1,ta,attchd,1990.0,unf,2.0,601.0,ta,ta,y,0,51,0,0,190,0,unknown,,unknown,0,5,2008,wd,normal,176500.0,226250.0
921,60,rl,70.0,8462,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,5,1994,1994,gable,compshg,hdboard,hdboard,brkface,105.0,gd,gd,pconc,gd,gd,no,glq,814.0,unf,0.0,114.0,928.0,gasa,ex,y,sbrkr,936,785,0,1721,0.0,1.0,2,1,3,1,gd,7,typ,0,,attchd,1994.0,rfn,2.0,471.0,ta,ta,y,300,87,0,0,0,0,unknown,,unknown,0,7,2007,wd,normal,201000.0,189000.0
922,90,rl,67.0,8777,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,feedr,norm,duplex,1.5fin,5,7,1900,2003,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,1084.0,unf,0.0,188.0,1272.0,gasa,gd,y,sbrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,ta,9,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,70,0,0,0,0,unknown,gdprv,unknown,0,9,2008,wd,normal,145900.0,133750.0
923,20,rl,65.0,10237,pave,no_alley_access,reg,lvl,allpub,inside,gtl,gilbert,rran,norm,1fam,1story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,glq,28.0,unf,0.0,1288.0,1316.0,gasa,ex,y,sbrkr,1316,0,0,1316,0.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2005.0,fin,2.0,397.0,ta,ta,y,100,0,0,23,0,0,unknown,,unknown,0,10,2006,new,partial,169990.0,177692.5
924,120,rl,50.0,8012,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,1story,6,5,1993,1994,gable,compshg,plywood,plywood,unknown,0.0,gd,ta,pconc,gd,ta,no,lwq,165.0,glq,841.0,598.0,1604.0,gasa,ex,y,sbrkr,1617,0,0,1617,1.0,0.0,2,0,2,1,gd,5,typ,1,fa,attchd,1993.0,rfn,2.0,533.0,ta,ta,y,0,69,0,0,0,0,unknown,,unknown,0,7,2008,wd,normal,193000.0,179000.0
925,20,rl,79.0,10240,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,6,6,1980,1980,gable,compshg,plywood,plywood,brkface,157.0,ta,gd,cblock,gd,ta,no,blq,625.0,lwq,1061.0,0.0,1686.0,gasa,ta,y,sbrkr,1686,0,0,1686,1.0,0.0,2,0,3,1,ta,7,typ,1,ta,attchd,1980.0,unf,2.0,612.0,ta,ta,y,384,131,0,0,0,0,unknown,,unknown,0,5,2006,wd,normal,207500.0,210000.0
926,20,rl,,15611,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,nwames,norm,norm,1fam,1story,5,6,1977,1977,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,av,alq,767.0,lwq,93.0,266.0,1126.0,gasa,ta,y,sbrkr,1126,0,0,1126,0.0,1.0,2,0,3,1,ex,6,typ,0,,attchd,1977.0,rfn,2.0,540.0,ta,ta,y,180,0,0,0,0,0,unknown,,unknown,0,3,2008,wd,abnorml,175000.0,202500.0
927,60,rl,93.0,11999,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2003,2004,hip,compshg,vinylsd,vinylsd,brkface,340.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1181.0,1181.0,gasa,ex,y,sbrkr,1234,1140,0,2374,0.0,0.0,2,1,4,1,ex,10,typ,1,gd,builtin,2003.0,fin,3.0,656.0,ta,ta,y,104,100,0,0,0,0,unknown,,unknown,0,5,2007,wd,normal,285000.0,386250.0
928,60,rl,,9900,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,2story,7,5,1968,1968,gable,compshg,metalsd,metalsd,brkface,342.0,ta,ta,cblock,ta,ta,no,blq,552.0,unf,0.0,280.0,832.0,gasa,gd,y,sbrkr,1098,880,0,1978,0.0,0.0,2,1,4,1,ta,9,typ,1,gd,attchd,1968.0,rfn,2.0,486.0,ta,ta,y,0,43,0,0,0,0,unknown,gdprv,unknown,0,4,2008,wd,normal,176000.0,139900.0
929,20,rl,,11838,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2001,2001,hip,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1753.0,1753.0,gasa,ex,y,sbrkr,1788,0,0,1788,0.0,0.0,2,0,3,1,ex,7,typ,1,ta,attchd,2001.0,rfn,2.0,522.0,ta,ta,y,202,151,0,0,0,0,unknown,,unknown,0,6,2009,wd,normal,236500.0,221000.0
930,60,rl,,13006,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,7,5,1997,1997,gable,compshg,hdboard,hdboard,brkface,285.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,964.0,964.0,gasa,gd,y,sbrkr,993,1243,0,2236,0.0,0.0,2,1,4,1,gd,8,typ,1,ta,builtin,1997.0,fin,2.0,642.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,11,2006,wd,normal,222000.0,177000.0
931,20,rl,73.0,8925,pave,no_alley_access,ir1,hls,allpub,inside,gtl,timber,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,av,glq,16.0,unf,0.0,1450.0,1466.0,gasa,ex,y,sbrkr,1466,0,0,1466,0.0,0.0,2,0,3,1,gd,7,typ,0,,attchd,2007.0,fin,3.0,610.0,ta,ta,y,100,18,0,0,0,0,unknown,,unknown,0,7,2009,wd,normal,201000.0,267700.0
932,20,rl,70.0,9100,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1965,1965,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,338.0,rec,466.0,121.0,925.0,gasa,ex,y,sbrkr,925,0,0,925,0.0,1.0,1,0,2,1,ta,5,typ,0,,detchd,1965.0,unf,1.0,429.0,ta,ta,y,0,0,0,0,0,0,unknown,gdwo,unknown,0,7,2009,wd,normal,117500.0,140550.0
933,20,rl,84.0,11670,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,somerst,rrnn,norm,1fam,1story,9,5,2006,2006,hip,compshg,vinylsd,imstucc,stone,302.0,ex,ta,pconc,ex,gd,no,unf,0.0,unf,0.0,1905.0,1905.0,gasa,ex,y,sbrkr,1905,0,0,1905,0.0,0.0,2,0,3,1,ex,8,typ,1,gd,attchd,2006.0,fin,3.0,788.0,ta,ta,y,0,191,0,0,0,0,unknown,,unknown,0,3,2007,wd,normal,320000.0,259566.0
934,20,rl,63.0,8487,pave,no_alley_access,reg,lvl,allpub,fr2,gtl,collgcr,norm,norm,1fam,1story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,210.0,gd,ta,pconc,gd,ta,av,glq,20.0,unf,0.0,1480.0,1500.0,gasa,ex,y,sbrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2004.0,rfn,2.0,570.0,ta,ta,y,192,36,0,0,0,0,unknown,,unknown,0,8,2009,wd,normal,190000.0,187950.0
935,20,rl,313.0,27650,pave,no_alley_access,ir2,hls,allpub,inside,mod,names,posa,norm,1fam,1story,7,7,1960,2007,flat,tar&grv,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,gd,ta,gd,glq,425.0,unf,0.0,160.0,585.0,gasa,ex,y,sbrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,gd,9,typ,1,gd,attchd,1960.0,rfn,2.0,505.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,11,2008,wd,normal,242000.0,160750.0
936,30,rl,52.0,5825,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,4,5,1926,1953,gable,compshg,metalsd,metalsd,brkface,108.0,ta,gd,pconc,fa,ta,mn,unf,0.0,unf,0.0,600.0,600.0,gasa,gd,y,sbrkr,747,0,0,747,0.0,0.0,1,0,1,1,ta,5,typ,0,,detchd,1953.0,unf,2.0,528.0,ta,ta,y,0,0,32,0,0,0,unknown,,unknown,0,6,2006,wd,normal,79900.0,105000.0
937,20,rl,67.0,10083,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,unknown,,gd,ta,pconc,gd,ta,no,glq,833.0,unf,0.0,343.0,1176.0,gasa,ex,y,sbrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,gd,5,typ,0,,attchd,2003.0,rfn,2.0,555.0,ta,ta,y,0,41,0,0,0,0,unknown,,unknown,0,8,2009,wd,normal,184900.0,203000.0
938,60,rl,75.0,9675,pave,no_alley_access,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,mn,glq,341.0,unf,0.0,772.0,1113.0,gasa,ex,y,sbrkr,1113,858,0,1971,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2005.0,rfn,2.0,689.0,ta,ta,y,0,48,0,0,0,0,unknown,,unknown,0,2,2009,wd,normal,253000.0,259566.0
939,60,rl,73.0,8760,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,gd,mn,glq,464.0,unf,0.0,927.0,1391.0,gasa,ex,y,sbrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,gd,7,typ,0,,attchd,2006.0,rfn,3.0,868.0,ta,ta,y,0,90,0,0,0,0,unknown,,unknown,0,8,2006,new,partial,239799.0,220750.0
940,70,rl,,24090,pave,no_alley_access,reg,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,2story,7,7,1940,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,gd,cblock,ta,ta,mn,unf,0.0,unf,0.0,1032.0,1032.0,gasa,ex,y,sbrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,ta,10,typ,2,ta,attchd,1940.0,unf,1.0,349.0,ta,ta,y,56,0,318,0,0,0,unknown,,unknown,0,6,2010,cod,normal,244400.0,134216.0
941,90,rl,55.0,12640,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,mitchel,norm,norm,duplex,1story,6,5,1976,1976,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,gd,rec,936.0,lwq,396.0,396.0,1728.0,gasa,ta,y,sbrkr,1728,0,0,1728,0.0,0.0,2,0,4,2,ta,8,typ,0,,attchd,1976.0,unf,2.0,574.0,ta,ta,y,40,0,0,0,0,0,unknown,,unknown,0,7,2006,wd,normal,150900.0,124500.0
942,60,rl,,8755,pave,no_alley_access,ir1,lvl,allpub,fr2,gtl,gilbert,rrnn,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,298.0,gd,ta,pconc,gd,ta,no,alq,772.0,unf,0.0,220.0,992.0,gasa,ex,y,sbrkr,1022,1038,0,2060,1.0,0.0,2,1,3,1,gd,8,typ,1,ta,builtin,1999.0,rfn,2.0,390.0,ta,ta,y,0,0,0,168,0,0,unknown,gdprv,unknown,0,6,2009,wd,normal,214000.0,183750.0
943,90,rl,42.0,7711,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,edwards,norm,norm,duplex,1story,4,3,1977,1977,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,pconc,gd,ta,gd,glq,1440.0,unf,0.0,0.0,1440.0,gasa,ta,y,sbrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,ta,8,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,321,0,0,0,0,0,unknown,,unknown,0,8,2007,oth,abnorml,150000.0,112500.0
944,90,rl,100.0,25000,pave,no_alley_access,reg,low,allpub,inside,gtl,mitchel,norm,norm,duplex,1story,5,4,1967,1967,gable,compshg,hdboard,plywood,unknown,0.0,ta,ta,cblock,ta,ta,av,unf,0.0,unf,0.0,1632.0,1632.0,gasa,ta,y,sbrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,ta,8,typ,0,,attchd,1967.0,unf,2.0,576.0,ta,ta,p,0,0,0,0,0,0,unknown,,unknown,0,6,2007,wd,normal,143000.0,150150.0
945,20,rl,,14375,pave,no_alley_access,ir1,lvl,nosewa,culdsac,gtl,timber,norm,norm,1fam,slvl,6,6,1958,1958,gable,compshg,hdboard,hdboard,brkface,541.0,ta,ta,cblock,ta,ta,no,glq,111.0,rec,354.0,354.0,819.0,gasa,gd,y,fusea,1344,0,0,1344,0.0,1.0,1,0,3,1,gd,7,typ,1,gd,basment,1958.0,rfn,2.0,525.0,ta,ta,y,0,118,0,0,233,0,unknown,,unknown,0,1,2009,cod,abnorml,137500.0,195750.0
946,50,rm,98.0,8820,pave,no_alley_access,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,5,6,1890,1996,hip,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,brktil,ta,ta,no,lwq,1088.0,unf,0.0,0.0,1088.0,gasa,ta,y,sbrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,ta,7,typ,0,,detchd,1963.0,unf,2.0,456.0,ta,ta,y,48,0,244,0,0,0,unknown,mnww,unknown,0,9,2009,wd,normal,124900.0,139000.0
947,80,rl,70.0,8163,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,6,1959,1959,gable,compshg,hdboard,hdboard,brkface,128.0,ta,gd,cblock,ta,ta,av,alq,748.0,blq,294.0,102.0,1144.0,gasa,ta,y,sbrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,ta,6,typ,1,ta,attchd,1959.0,rfn,1.0,796.0,ta,ta,y,86,0,0,0,0,0,unknown,,unknown,0,3,2006,wd,normal,143000.0,140000.0
948,20,rl,85.0,14536,pave,no_alley_access,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,8,5,2002,2003,hip,compshg,vinylsd,vinylsd,brkface,236.0,gd,ta,pconc,gd,ta,av,glq,1300.0,unf,0.0,316.0,1616.0,gasa,ex,y,sbrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,gd,9,typ,1,gd,attchd,2002.0,fin,3.0,808.0,ta,ta,y,0,252,0,0,0,0,unknown,,unknown,0,11,2007,wd,normal,270000.0,220000.0
949,60,rl,65.0,14006,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,brkface,144.0,gd,ta,pconc,gd,ta,no_basement,unf,0.0,unf,0.0,936.0,936.0,gasa,ex,y,sbrkr,936,840,0,1776,0.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,2002.0,rfn,2.0,474.0,ta,ta,y,144,96,0,0,0,0,unknown,,unknown,0,2,2006,wd,normal,192500.0,209500.0
950,20,rl,78.0,9360,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,6,7,1972,2006,hip,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,982.0,unf,0.0,179.0,1161.0,gasa,ta,y,sbrkr,1381,0,0,1381,1.0,0.0,1,1,3,1,gd,5,typ,1,ta,attchd,1972.0,rfn,2.0,676.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,3,2010,wd,normal,197500.0,190000.0
951,20,rl,60.0,7200,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,8,1950,2002,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,398.0,blq,149.0,317.0,864.0,gasa,gd,y,sbrkr,864,0,0,864,1.0,0.0,1,0,3,1,gd,5,typ,0,,detchd,1980.0,rfn,2.0,720.0,ta,ta,y,194,0,0,0,0,0,unknown,,unknown,0,7,2007,wd,normal,129000.0,119000.0
952,20,rh,60.0,7800,pave,no_alley_access,reg,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,1story,5,5,1965,1965,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,641.0,unf,0.0,187.0,828.0,gasa,gd,y,sbrkr,965,0,0,965,1.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1979.0,unf,1.0,300.0,ta,ta,y,421,0,0,0,0,0,unknown,mnprv,unknown,0,7,2006,wd,abnorml,119900.0,151000.0
953,85,rl,60.0,7200,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,sfoyer,5,8,1972,2003,gable,compshg,wdshing,hdboard,unknown,0.0,ta,gd,cblock,gd,ta,av,glq,660.0,unf,0.0,108.0,768.0,gasa,gd,y,sbrkr,768,0,0,768,0.0,1.0,1,0,2,1,ta,5,typ,0,,detchd,1974.0,fin,1.0,396.0,ta,ta,y,192,0,0,0,0,0,unknown,mnprv,unknown,0,4,2009,wd,normal,133900.0,128500.0
954,60,rl,,11075,pave,no_alley_access,ir1,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,2story,5,4,1969,1969,gable,compshg,hdboard,hdboard,brkface,232.0,ta,ta,cblock,ta,ta,av,alq,562.0,lwq,193.0,29.0,784.0,gasa,ex,y,sbrkr,1168,800,0,1968,0.0,1.0,2,1,4,1,ta,7,min2,1,po,attchd,1969.0,rfn,2.0,530.0,ta,ta,y,305,189,0,0,0,0,unknown,mnprv,shed,400,9,2008,wd,normal,172000.0,94500.0
955,90,rl,35.0,9400,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,edwards,norm,norm,duplex,sfoyer,6,5,1975,1975,flat,tar&grv,wdshing,plywood,brkface,250.0,ta,ta,cblock,gd,gd,gd,glq,945.0,unf,0.0,0.0,945.0,gasa,ta,y,sbrkr,980,0,0,980,0.0,2.0,2,0,4,0,ta,4,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,,unknown,0,10,2006,wd,adjland,127500.0,116500.0
956,90,rh,82.0,7136,pave,no_alley_access,ir1,hls,allpub,inside,gtl,crawfor,norm,norm,duplex,2story,6,6,1946,1950,gable,compshg,metalsd,metalsd,brkface,423.0,ta,ta,cblock,gd,ta,no,rec,484.0,unf,0.0,495.0,979.0,gasa,ta,n,fusef,979,979,0,1958,0.0,0.0,2,0,4,2,ta,8,typ,0,,attchd,1946.0,unf,2.0,492.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,8,2007,wd,normal,145000.0,172000.0
957,160,rm,24.0,1300,pave,no_alley_access,reg,lvl,allpub,inside,gtl,blueste,norm,norm,twnhse,2story,6,6,1980,1980,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,gd,ta,no,alq,285.0,unf,0.0,276.0,561.0,gasa,ta,y,sbrkr,561,668,0,1229,0.0,0.0,1,1,2,1,ta,5,typ,1,ta,attchd,1980.0,fin,2.0,462.0,ta,ta,y,150,0,0,0,0,0,unknown,gdprv,unknown,0,5,2009,wd,normal,124000.0,223000.0
958,20,rl,70.0,7420,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1962,1962,hip,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,417.0,unf,0.0,640.0,1057.0,gasa,ta,y,sbrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1977.0,fin,2.0,576.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,4,2007,wd,normal,132000.0,131400.0
959,20,rl,65.0,8450,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,mn,glq,699.0,unf,0.0,638.0,1337.0,gasa,ex,y,sbrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2003.0,rfn,2.0,531.0,ta,ta,y,0,39,0,0,0,0,unknown,,unknown,0,10,2007,wd,normal,185000.0,190000.0
960,160,fv,24.0,2572,pave,no_alley_access,reg,lvl,allpub,fr2,gtl,somerst,norm,norm,twnhs,2story,7,5,1999,1999,hip,compshg,metalsd,metalsd,unknown,0.0,gd,ta,pconc,gd,ta,no,alq,604.0,unf,0.0,92.0,696.0,gasa,ex,y,sbrkr,696,720,0,1416,1.0,0.0,2,1,3,1,gd,6,typ,0,,detchd,1999.0,unf,2.0,484.0,ta,ta,y,0,44,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,155000.0,176000.0
961,20,rl,50.0,7207,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5,7,1958,2008,gable,compshg,wd sdng,plywood,unknown,0.0,ta,gd,cblock,ta,ta,gd,blq,696.0,unf,0.0,162.0,858.0,gasa,gd,y,sbrkr,858,0,0,858,1.0,0.0,1,0,2,1,ta,4,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,117,0,0,0,0,0,unknown,,unknown,0,2,2010,wd,normal,116500.0,105000.0
962,60,rl,,12227,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,nwames,posn,norm,1fam,2story,6,7,1977,1995,gable,compshg,hdboard,hdboard,brkface,424.0,ta,gd,cblock,gd,gd,no,alq,896.0,unf,0.0,434.0,1330.0,gasa,ta,y,sbrkr,1542,1330,0,2872,1.0,0.0,2,1,4,1,ta,11,typ,1,ta,attchd,1977.0,fin,2.0,619.0,ta,ta,y,550,282,0,0,0,0,unknown,,unknown,0,7,2008,wd,normal,272000.0,198750.0
963,160,rl,24.0,2308,pave,no_alley_access,reg,lvl,allpub,corner,gtl,npkvill,norm,norm,twnhse,2story,6,6,1976,1976,gable,compshg,plywood,brk cmn,unknown,0.0,ta,ta,cblock,gd,ta,no,alq,556.0,unf,0.0,248.0,804.0,gasa,ta,y,sbrkr,804,744,0,1548,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,detchd,1976.0,unf,2.0,440.0,ta,ta,y,48,0,0,0,0,0,unknown,,unknown,0,7,2007,wd,normal,155000.0,143750.0
